Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
3492	-1383.404	-1544.912	161.5079	0.021234	0.0639583	0.0517604	0.0152698	0.00142725	0.00469005	0.0420969	0.0276255	0.0234412	0.0274447	0.0118053	0.0223679	0.0191734	0.00412307	0.0405682	0.0146483	0.0140352	0.024918	0.00669214	0.0407252	0.000274192	0.0340773	0.0159965	0.00142921	0.0197301	0.000962288	0.00949948	0.00252627	0.0114558	0.0108796	0.0187303	0.00477568	0.00567394	0.0220854	0.011994	0.00521991	0.0105306	0.0406925	0.00920181	0.00135278	0.01358	0.0193492	0.0138996	0.0145956	0.0289377	0.061163	0.0304622	0.0192697	0.0324767	0.00523234	0.00966211	0.0265708	0.027802	0.000505487	0.00050177	0.0232459	2.48568e-05	0.0106268	0.0447706	0.00633265	0.00400483	0.00419119	0.0061516	0.00514286	0.00101553	0.0125451	0.00189406	0.00621187	0.00445874	0.0504718	0.0316737	0.0110664	0.0718394	0.00923039	0.0534111	0.00335941	0.0467566	0.0146121	0.00634385	0.0136055	0.00655295	0.0420462	0.0776716	0.002896	0.0245379	0.00678057	0.011541	0.0175249	0.020126	0.0102519	0.0154319	0.0120121	0.0716185	0.0912888	0.311167	0.694741	1.43938	3.21371	10.9542	1.73083	0.011922	0.0359098	0.0290612	0.00857334	0.000801338	0.00263326	0.0236356	0.0155106	0.0131613	0.015409	0.00662816	0.0125586	0.010765	0.00231493	0.0227773	0.00822441	0.00788016	0.0139904	0.00375735	0.0228655	0.000153947	0.0191329	0.00898137	0.00080244	0.0110776	0.000540284	0.00533355	0.00141839	0.00643194	0.00610843	0.0105162	0.00268134	0.00318568	0.0124	0.00673413	0.00293076	0.00591248	0.0228471	0.00516642	0.000759526	0.00762457	0.0108638	0.00780405	0.0081948	0.0162473	0.0343404	0.0171032	0.0108191	0.0182343	0.00293774	0.00542486	0.0149184	0.0156097	0.000283809	0.000281722	0.0130516	1.3956e-05	0.00596651	0.0251368	0.00355551	0.00224854	0.00235318	0.00345386	0.0028875	0.000570177	0.00704354	0.00106344	0.0034877	0.00250339	0.0283377	0.0177834	0.00621334	0.0403347	0.00518247	0.029988	0.00188617	0.0262518	0.0082041	0.0035618	0.00763889	0.0036792	0.0236071	0.0436093	0.00162598	0.013777	0.003807	0.00647977	0.00983951	0.0112999	0.00575602	0.00866435	0.00674429	0.0402107	1.781079
3528	-1397.192	-1559.344	162.1518	0.0045723	0.0285707	0.0010893	0.00221038	0.0122484	0.00380207	0.00473971	0.00380644	0.00690895	0.00879507	0.00345333	0.00744694	0.00506898	0.00251931	0.011013	0.00398413	0.00489134	0.0123697	0.000121845	0.0224466	3.75486e-05	0.0203861	0.00147921	0.00250002	0.00627364	0.00197325	0.00456757	0.00630962	0.0038597	0.000626022	0.00420861	0.00446065	0.0125154	0.00572301	0.00310911	0.00887117	0.00123954	0.0031733	0.00365483	0.000548091	0.00601628	0.00387775	0.00235006	0.00784241	0.00894329	0.02867	0.0066139	0.004657	0.0132951	0.0123904	0.00039911	0.00130681	0.0257144	0.00303736	0.00948462	0.00634545	0.00011199	0.00324206	0.010191	0.00583483	0.00697489	0.00531122	0.000436921	0.000833469	0.000291064	0.00154624	0.00194233	0.00607614	0.000772139	0.0169829	0.0105094	0.00513508	0.011912	0.00131824	0.00583404	0.00699797	0.0632563	0.0034224	0.000793991	0.000892105	0.00910399	0.00704766	0.0104452	0.0059282	0.0125606	0.00202425	0.00968534	0.00696747	0.00803179	0.00731411	0.000912223	0.00319529	0.0224176	0.0395872	0.207025	0.611804	1.63451	4.83032	25.2607	2.33497	0.00689876	0.0431079	0.00164356	0.00333506	0.0184805	0.00573662	0.00715135	0.00574322	0.0104243	0.0132701	0.00521044	0.0112361	0.00764816	0.00380118	0.0166166	0.00601132	0.00738014	0.0186636	0.000183842	0.0338678	5.6654e-05	0.0307589	0.00223186	0.00377208	0.00946577	0.00297727	0.00689162	0.00952006	0.00582358	0.000944553	0.00635001	0.0067303	0.0188834	0.00863498	0.00469108	0.013385	0.00187024	0.00478793	0.00551447	0.000826969	0.00907746	0.00585081	0.00354582	0.0118328	0.0134938	0.0432577	0.00997916	0.00702656	0.0200598	0.0186948	0.000602184	0.00197174	0.0387983	0.00458282	0.0143106	0.00957413	0.000168972	0.00489168	0.0153764	0.00880369	0.0105238	0.00801366	0.000659234	0.00125755	0.000439162	0.002333	0.00293062	0.00916778	0.00116502	0.0256241	0.0158568	0.00774789	0.017973	0.00198899	0.0088025	0.0105587	0.0954421	0.00516377	0.00119799	0.00134602	0.0137363	0.0106336	0.0157599	0.00894456	0.0189516	0.00305423	0.0146134	0.0105126	0.0121185	0.0110356	0.00137638	0.0048211	0.0338241	0.6627711
3564	-1392.632	-1554.508	161.8763	0.0322508	0.0648291	0.0215153	0.0176425	0.00234923	0.00835193	0.00257339	0.00600507	0.0133271	0.0215628	0.00432519	0.0124994	0.0161249	0.00473126	0.0138925	0.00818601	0.00918434	0.0218699	0.03083	0.0194925	0.00941821	0.0166883	0.0038951	0.00562827	0.00678513	0.00537993	0.00883332	0.00815012	0.00381908	0.0111525	0.00587591	0.0129767	0.00892272	0.00443248	0.00696156	0.0139489	0.00204149	0.0368818	0.0014709	0.00276707	0.0128939	0.0275467	0.00459974	0.00769327	0.014831	0.0180096	0.0232245	0.000887549	0.000313668	0.0149993	0.0301464	0.005023	0.00350013	0.0107838	0.0112428	0.0179489	0.00166064	0.00591727	0.0111714	0.0293846	0.0215955	0.00251392	0.00265642	0.0082422	0.0100837	0.00730434	0.0207157	0.0530295	0.0025512	0.00381357	0.00612404	0.00498036	0.00570959	0.00786262	0.00626809	0.0841606	0.0278234	0.0173059	0.0331729	0.0271715	0.00451136	0.00464391	1.1566e-05	0.0160518	0.00314875	0.0190639	0.0404866	0.0263418	0.00452434	0.0229166	0.000771469	0.0176847	0.0384308	0.0632555	0.260191	0.657025	1.52201	3.84333	15.8089	1.996085	0.0245997	0.0494492	0.0164111	0.013457	0.00179191	0.00637054	0.00196289	0.00458044	0.0101654	0.0164473	0.0032991	0.00953406	0.0122995	0.00360883	0.0105967	0.00624398	0.00700547	0.0166815	0.023516	0.0148681	0.00718386	0.0127292	0.00297104	0.00429304	0.00517545	0.00410361	0.00673773	0.00621661	0.00291305	0.00850675	0.00448192	0.00989811	0.00680592	0.00338093	0.00531002	0.0106397	0.00155717	0.0281321	0.00112195	0.00211062	0.00983497	0.0210116	0.00350851	0.00586814	0.0113125	0.0137371	0.0177148	0.000676989	0.000239254	0.0114409	0.0229945	0.00383136	0.00266977	0.00822549	0.00857557	0.0136908	0.00126667	0.00451347	0.00852117	0.0224135	0.0164722	0.00191753	0.00202622	0.00628684	0.00769144	0.00557148	0.0158012	0.0404489	0.00194596	0.00290885	0.00467119	0.00379883	0.00435507	0.00599732	0.00478107	0.0641946	0.0212227	0.0132003	0.0253031	0.0207254	0.0034411	0.0035422	8.82209e-06	0.0122437	0.00240175	0.0145413	0.0308817	0.0200925	0.003451	0.0174799	0.000588448	0.0134892	0.0293136	1.311024
3600	-1376.157	-1537.422	161.2644	0.00544988	0.137141	0.00373246	0.0024445	0.00506904	0.0050309	0.00997284	0.00899633	0.0220315	0.0311188	0.0105574	0.0319563	0.0202671	0.0265365	0.0387289	0.0016107	0.0175048	0.0689691	0.0147513	0.0636457	0.00969368	0.0246817	0.00318839	0.00450281	0.0289438	0.00443793	0.00523522	0.00980013	0.021864	0.0133557	0.0219332	0.013912	0.0170744	0.0238553	0.000323096	0.0239569	0.000951508	0.0236222	0.00931582	0.00221325	0.0231219	0.0489771	0.000621074	0.00958112	0.0420438	0.0332655	0.0500067	0.0170668	0.00040901	0.0278791	0.0275611	0.0017697	0.00927434	0.00911194	0.0227327	0.0720354	0.0136282	0.0119004	0.0197434	0.000934535	0.0100933	0.00498902	0.017906	0.0115112	0.01225	0.0295931	0.0147983	0.127548	0.00896612	0.0136069	0.00738803	0.00404872	0.0376851	0.022242	0.00629246	0.0521462	0.0348321	0.0487172	0.0319109	0.0328334	0.0201465	0.0045291	0.000394084	0.0271967	0.0110145	0.0246697	0.0265869	0.0148362	0.0241654	0.0360365	0.0151464	0.0102962	0.0618145	0.109719	0.340364	0.714455	1.39967	2.93803	9.11418	1.59786	0.00267645	0.0673506	0.00183302	0.0012005	0.00248942	0.00247069	0.0048977	0.00441813	0.0108197	0.0152825	0.00518477	0.0156939	0.00995325	0.0130322	0.0190199	0.000791022	0.00859669	0.033871	0.00724442	0.0312566	0.0047606	0.0121213	0.00156583	0.00221134	0.0142144	0.00217948	0.00257103	0.00481288	0.0107375	0.00655903	0.0107715	0.00683224	0.0083853	0.0117154	0.000158673	0.0117653	0.000467289	0.011601	0.00457503	0.00108694	0.0113552	0.0240528	0.000305012	0.00470532	0.0206479	0.0163368	0.0245585	0.00838157	0.000200866	0.0136915	0.0135353	0.000869104	0.00455466	0.0044749	0.0111641	0.0353769	0.00669288	0.00584432	0.00969605	0.000458953	0.00495684	0.00245012	0.00879371	0.00565319	0.006016	0.0145333	0.00726751	0.0626391	0.00440329	0.0066824	0.00362829	0.00198834	0.0185073	0.0109231	0.00309025	0.0256092	0.0171062	0.0239252	0.0156716	0.0161246	0.00989401	0.00222426	0.000193536	0.0133564	0.00540924	0.0121154	0.0130569	0.00728612	0.0118677	0.0176977	0.00743845	0.0050565	0.0303573	2.036231
3636	-1386.247	-1547.078	160.831	0.00508862	0.0945314	0.0598473	0.010829	0.0115896	0.010684	0.00548189	0.0213518	0.0475437	0.0565382	0.0217371	0.00137127	0.0234112	0.0219351	0.0297188	0.00420165	0.00505898	0.0269833	0.0233907	0.0463716	0.00578051	0.00606967	0.0058554	0.0179883	0.0196144	0.0323451	0.00224245	0.0112027	0.0203578	0.00896493	0.0136672	0.0140683	0.000144937	0.0189385	0.0195836	0.017236	0.0023232	0.0210733	0.00572849	0.00299066	0.00690319	0.0158282	0.00384583	0.00901116	0.0443664	0.0844446	0.0181326	0.0199713	0.00553956	0.0162465	0.0830177	0.0207649	0.0140651	0.0474202	0.0180833	0.000143854	0.00672947	0.127126	0.00473234	0.0466998	0.0564219	0.00050789	0.00127204	0.0393533	0.00556311	0.00786717	0.00641133	0.0463647	0.000393501	0.0185595	0.0206641	0.00211522	0.0715946	0.00428039	0.0409526	0.0144038	0.0233604	0.0291463	0.011183	0.0199374	0.00569589	0.0255542	0.010575	0.040985	0.0159764	0.0330911	0.0092519	0.0292513	0.0266506	0.0283695	0.0148106	0.0155782	0.0126195	0.0627526	0.25918	0.656228	1.52386	3.85832	15.9356	2.001856	0.0024754	0.0459856	0.0291132	0.00526785	0.00563785	0.00519732	0.00266671	0.0103867	0.023128	0.0275035	0.0105742	0.000667067	0.0113886	0.0106705	0.014457	0.00204393	0.00246098	0.0131263	0.0113786	0.0225579	0.00281198	0.00295264	0.00284841	0.00875057	0.00954157	0.0157345	0.00109086	0.00544964	0.00990321	0.00436107	0.0066485	0.00684365	7.05059e-05	0.00921278	0.00952663	0.00838462	0.00113014	0.0102513	0.00278667	0.00145483	0.00335812	0.00769976	0.00187084	0.00438356	0.0215824	0.0410788	0.00882074	0.0097152	0.00269477	0.00790323	0.0403847	0.0101013	0.0068421	0.023068	0.00879676	6.99788e-05	0.00327361	0.0618413	0.00230209	0.0227175	0.0274469	0.000247067	0.000618796	0.0191438	0.00270622	0.00382705	0.00311885	0.0225545	0.000191422	0.00902845	0.0100522	0.00102897	0.0348278	0.00208223	0.0199218	0.00700683	0.0113639	0.0141785	0.00544007	0.00969874	0.00277082	0.0124311	0.00514428	0.0199375	0.00777184	0.0160975	0.00450066	0.0142296	0.0129644	0.0138006	0.00720474	0.00757814	0.00613884	2.055673
3672	-1379.529	-1540.034	160.5058	0.0258169	0.089006	0.0267037	0.00748549	0.00802266	0.0346841	0.0130836	0.0058697	0.00596653	0.0325358	0.0169555	0.010961	0.0392713	0.0206772	0.0320494	0.00185138	0.0238933	0.0815385	0.0369848	0.0882493	0.00780251	0.0118024	0.016221	0.0150701	0.0648195	0.00795938	0.00838536	0.0121514	0.0252004	0.0170886	0.0124317	0.00571158	0.0201143	0.00389415	0.0250878	0.0274855	0.0165263	0.108831	0.00408555	0.0119372	0.0262473	0.0269632	0.00542395	0.0141534	0.0873984	0.0426581	0.0307327	0.0336319	0.0184643	0.039388	0.0157162	0.00233919	0.0101001	0.00551284	0.0755552	0.137198	0.019449	0.0367822	0.00444491	0.00886903	0.0246645	0.00983077	0.0155424	0.0189187	0.00170993	0.0185892	0.0159679	0.186371	0.00508216	0.00517107	0.0219791	0.0101786	0.0210115	0.00729902	0.0149848	0.112502	0.0224153	0.0339001	0.0344022	0.0105507	0.00240158	0.025109	0.0172098	0.0491836	0.023302	0.0230501	0.0132473	0.00467308	0.000250616	0.0213787	0.00489919	0.00803021	0.0703415	0.108931	0.339169	0.713671	1.4012	2.94839	9.18015	1.603075	0.0102473	0.0353284	0.0105993	0.00297115	0.00318437	0.0137669	0.00519317	0.00232981	0.00236825	0.0129142	0.00673002	0.00435067	0.0155876	0.00820724	0.0127211	0.000734853	0.00948379	0.0323644	0.0146801	0.0350281	0.00309699	0.00468463	0.00643845	0.00598167	0.0257283	0.00315925	0.00332833	0.00482315	0.0100026	0.00678283	0.00493441	0.00226705	0.0079838	0.00154567	0.00995789	0.0109096	0.00655963	0.0431973	0.00162164	0.00473814	0.0104181	0.0107023	0.00215288	0.00561778	0.0346903	0.0169319	0.0121985	0.0133492	0.00732888	0.0156339	0.00623809	0.000928475	0.00400895	0.00218817	0.0299895	0.0544571	0.00771973	0.0145997	0.00176428	0.00352031	0.0097899	0.00390205	0.00616912	0.00750925	0.000678708	0.00737844	0.00633799	0.0739747	0.00201722	0.00205251	0.00872397	0.00404011	0.00833994	0.00289714	0.00594781	0.0446544	0.00889713	0.0134557	0.013655	0.00418782	0.00095324	0.00996632	0.00683094	0.0195221	0.00924909	0.00914909	0.00525816	0.00185485	9.94749e-05	0.00848567	0.0019446	0.00318737	0.0279201	2.519387
3708	-1388.835	-1548.083	159.2482	0.0586248	0.121847	0.0545041	0.0387257	0.0119549	0.0291791	0.0149193	0.0519662	0.0093311	0.114546	0.0367566	0.00917943	0.0230422	0.00147254	0.0421216	0.0163205	0.0312609	0.0355903	0.054938	0.0908345	0.0202866	0.0310457	0.0110984	0.028192	0.0447261	0.0265513	0.00309831	0.0105611	0.0278968	0.00361527	0.0264825	0.0181522	0.0173681	0.0294783	0.0228052	0.00816248	0.00216993	0.082537	0.000982356	0.00179478	0.0619007	0.0171405	0.00459492	0.00858561	0.0753623	0.126574	0.0236789	0.0136983	0.0210315	0.0383498	0.075115	0.0111518	0.00855583	0.0243908	0.0158756	0.247671	0.00387788	0.0322532	0.0116703	0.0171356	0.0119464	0.00796526	0.00873979	0.0442606	0.103611	0.03053	0.0269022	0.103595	0.0397977	0.003113	0.0139193	0.0168676	0.0135777	0.011683	0.0505977	0.0119126	0.0180197	0.0380481	0.154372	0.0278066	0.00761657	0.0295551	0.0273749	0.048728	0.0781189	0.0547855	0.0212147	0.00622573	0.00338567	0.0238065	0.0126442	0.0315745	0.0748892	0.103894	0.331428	0.70855	1.41133	3.01724	9.62515	1.637302	0.0179835	0.0373773	0.0167195	0.0118793	0.00366725	0.00895086	0.0045766	0.015941	0.00286237	0.0351378	0.0112753	0.00281585	0.00706833	0.000451711	0.0129211	0.00500643	0.00958946	0.0109175	0.0168526	0.0278641	0.00622303	0.00952346	0.00340451	0.00864806	0.01372	0.00814477	0.000950426	0.00323969	0.00855752	0.00110901	0.00812366	0.00556831	0.00532778	0.00904266	0.00699563	0.00250389	0.000665639	0.0253187	0.000301344	0.000550558	0.0189884	0.00525796	0.00140952	0.00263369	0.0231179	0.0388273	0.00726364	0.00420205	0.00645155	0.011764	0.023042	0.00342088	0.00262455	0.00748202	0.00486994	0.0759747	0.00118956	0.00989387	0.00357993	0.00525644	0.00366464	0.00244339	0.00268098	0.0135772	0.0317832	0.00936527	0.00825241	0.0317785	0.0122082	0.000954931	0.00426984	0.00517425	0.00416506	0.00358383	0.0155211	0.00365425	0.00552767	0.0116715	0.0473547	0.00852983	0.00233643	0.00906621	0.00839743	0.0149476	0.0239635	0.0168058	0.00650773	0.00190978	0.00103858	0.00730279	0.0038787	0.00968567	0.0229727	3.259918
3744	-1400.088	-1560.776	160.6878	0.0111043	0.152928	0.00953973	0.0225881	0.00380693	0.0098189	0.0229812	0.0436395	0.0156221	0.0635307	0.0147012	0.0034014	0.0446773	0.00166634	0.0210012	0.0331519	0.00135594	0.0391764	0.00779134	0.0340683	0.00117984	0.0160331	0.00946904	0.0179423	0.0174267	0.0245063	0.0106864	0.0123623	0.00878245	0.00527238	0.0407453	0.00589366	0.0119937	0.0154473	0.0430342	0.00535433	0.0117125	0.0317454	0.0280466	0.00443557	0.0504993	0.0105084	0.00420462	0.00342349	0.0670521	0.0617348	0.0591751	0.023442	0.0380207	0.00959541	0.00875132	0.0161757	0.0180763	0.0202694	0.0166147	0.015276	0.036511	0.0412127	0.0171097	0.0451751	0.00277725	0.0701544	0.0103283	0.0347579	0.000961477	0.019073	0.00524843	0.0320396	0.127696	0.0167094	0.0325122	0.024726	0.00653063	0.0312271	0.0249088	0.0147366	0.0168098	0.0049075	0.0252067	0.00214345	0.022171	0.102147	0.0173195	0.0293682	0.0212929	0.0862693	0.00726047	0.0176297	0.0465058	0.0258576	0.0246062	0.0102908	0.0196522	0.102032	0.328518	0.706603	1.41522	3.04398	9.80082	1.65038	0.00467497	0.0643835	0.00401626	0.00950969	0.00160274	0.0041338	0.00967518	0.0183724	0.00657697	0.0267467	0.00618926	0.001432	0.0188093	0.000701536	0.00884161	0.0139571	0.000570858	0.0164934	0.00328019	0.0143429	0.000496718	0.00675002	0.0039865	0.0075538	0.00733671	0.0103173	0.004499	0.00520458	0.00369745	0.00221969	0.0171539	0.00248125	0.00504941	0.00650337	0.0181176	0.00225419	0.004931	0.0133649	0.0118077	0.00186739	0.0212604	0.00442409	0.00177016	0.0014413	0.0282292	0.0259906	0.024913	0.00986918	0.0160069	0.00403971	0.00368434	0.00681003	0.00761019	0.0085335	0.00699486	0.00643127	0.0153713	0.0173507	0.00720326	0.0190189	0.00116923	0.0295353	0.00434827	0.0146332	0.000404786	0.00802981	0.00220961	0.0134888	0.0537604	0.00703471	0.0136878	0.0104098	0.00274942	0.0131467	0.0104867	0.00620416	0.00707698	0.00206608	0.0106121	0.000902402	0.0093341	0.0430043	0.00729158	0.0123641	0.00896442	0.0363197	0.00305669	0.00742217	0.0195791	0.0108862	0.0103593	0.00433246	0.00827366	2.375274
3780	-1405.567	-1566.943	161.3766	0.0241288	0.0537922	0.00985251	0.0104437	0.000408957	0.0135947	0.0214363	0.0176828	0.00793167	0.049527	0.0251172	0.0115998	0.0280023	0.00168857	0.0322269	0.0344528	0.00398925	0.063297	0.0138522	0.0218907	0.00113143	0.012324	0.0076603	0.015839	0.0114294	0.0127803	0.0423819	0.0179305	0.0202885	0.0242661	0.0480764	0.00398133	0.00793232	0.0177004	0.0359848	0.00285792	0.0258236	0.0159255	0.0159095	0.00504342	0.0281162	0.0392315	0.00890628	0.00296418	0.0239263	0.0717316	0.0124951	0.00720957	0.00283885	0.00253533	0.0111366	0.0118442	0.00245126	0.0569533	0.0241493	0.0300564	0.025023	0.0245926	0.0268251	0.00494621	0.00351922	0.0616853	0.004627	0.0220354	0.000277295	0.0034278	0.00811528	0.0140937	0.0661738	0.011338	0.0119784	0.0119075	0.024179	0.00689396	0.00164208	0.0495253	0.00666962	0.016716	0.0377389	0.034305	0.00521665	0.0912028	0.0142282	0.00840022	0.00264952	0.0161254	0.00582237	0.0273246	0.0156422	0.0144692	0.0283915	0.0162781	0.00778891	0.0889226	0.307207	0.691971	1.44515	3.25514	11.2457	1.749819	0.0129829	0.0289438	0.00530131	0.00561939	0.000220047	0.00731487	0.0115342	0.00951452	0.00426777	0.0266488	0.0135148	0.0062415	0.0150671	0.000908563	0.0173402	0.0185379	0.00214648	0.0340581	0.00745344	0.0117787	0.000608784	0.00663114	0.00412176	0.00852245	0.00614981	0.00687666	0.0228043	0.00964784	0.0109166	0.0130568	0.0258683	0.00214222	0.00426812	0.00952401	0.0193622	0.00153776	0.0138948	0.00856898	0.00856039	0.0027137	0.0151284	0.0211092	0.00479218	0.00159493	0.012874	0.0385965	0.0067232	0.00387923	0.00152749	0.00136418	0.00599225	0.00637297	0.00131894	0.0306447	0.012994	0.0161723	0.0134641	0.0132325	0.0144337	0.00266139	0.00189358	0.0331909	0.00248964	0.0118565	0.000149203	0.00184438	0.00436657	0.00758334	0.0356059	0.0061006	0.00644521	0.00640705	0.01301	0.00370942	0.00088355	0.026648	0.0035887	0.00899436	0.0203061	0.0184584	0.00280691	0.0490733	0.00765575	0.00451988	0.00142562	0.00867656	0.00313283	0.0147025	0.00841654	0.00778541	0.0152765	0.0087587	0.00419096	1.858503
3816	-1382.814	-1544.808	161.9935	0.0248044	0.0760582	0.00135856	0.0158814	0.000422988	0.00262033	0.00905776	0.0201221	0.0082468	0.023629	0.00533132	0.0125218	0.0152097	0.00569281	0.0264791	0.00618372	0.0187033	0.0225884	0.00648265	0.0206935	0.000406155	0.00400259	0.00597852	0.00531175	0.00549084	0.00988279	0.00287169	0.0113029	0.0119009	9.44487e-05	0.00944329	0.00537462	0.0125077	0.0149413	0.00915711	0.00735803	0.0108176	0.0172981	0.00273258	0.00386982	0.00805615	0.0207989	0.00142263	0.00139338	0.0195969	0.033185	0.0209584	0.00231909	0.0215785	0.00616712	0.0182205	0.0120057	0.00317567	0.00665361	0.00099699	0.0278281	0.00064479	0.00613564	0.0136191	0.00728704	0.00252405	0.00748776	0.0271282	0.00762374	0.00306999	0.0105992	0.0173218	0.0381257	0.020025	0.0129181	0.00697459	0.00610377	0.0211234	0.00595056	0.0126612	0.0196967	0.0235003	0.0206063	0.0202425	0.00452919	0.000905925	0.00482548	0.000662078	0.0391396	0.00595826	0.011444	0.00512813	0.00700098	0.00549589	0.00867131	0.00262566	0.00281969	0.0264515	0.0540477	0.240975	0.641485	1.55888	4.1498	18.5022	2.109834	0.0222618	0.0682618	0.0012193	0.0142535	0.000379629	0.00235173	0.00812928	0.0180595	0.00740145	0.0212069	0.00478482	0.0112382	0.0136506	0.00510926	0.0237648	0.00554985	0.0167861	0.0202729	0.00581813	0.0185723	0.000364521	0.0035923	0.00536568	0.00476726	0.004928	0.00886974	0.00257733	0.0101442	0.0106809	8.47671e-05	0.00847529	0.00482369	0.0112256	0.0134097	0.00821845	0.00660378	0.00970877	0.0155249	0.00245247	0.00347314	0.00723034	0.0186669	0.0012768	0.00125055	0.0175881	0.0297833	0.0188101	0.00208137	0.0193665	0.00553495	0.0163528	0.010775	0.00285014	0.00597157	0.000894792	0.0249756	0.000578695	0.0055067	0.0122231	0.00654007	0.00226531	0.00672021	0.0243474	0.00684226	0.0027553	0.00951271	0.0155462	0.0342176	0.0179723	0.0115939	0.00625965	0.0054781	0.0189582	0.00534059	0.0113634	0.0176776	0.0210913	0.018494	0.0181675	0.00406492	0.000813062	0.00433084	0.000594211	0.0351275	0.0053475	0.0102709	0.00460246	0.00628333	0.00493253	0.00778244	0.00235651	0.00253065	0.02374	1.114214
