Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
9720	-1387.148	-1548.017	160.869	0.00162641	0.0857736	0.0184987	0.0178461	0.0208171	0.00141538	0.0226804	0.0131848	0.0180831	0.019567	0.0191292	0.0356813	0.0247686	0.0118781	0.0174148	0.0240976	0.0200031	0.0604763	0.0139578	0.0415353	0.0047861	0.00898354	0.0143296	0.00306352	0.0271688	0.00333198	0.0282056	0.0238544	0.0190341	0.00508798	0.0279022	0.00252763	0.0160092	0.0378588	0.0178498	0.0280218	0.006935	0.0287282	0.00677754	0.00296966	0.011637	0.0253993	0.000267404	0.0151182	0.0756853	0.0865653	0.0439308	0.0118204	0.132591	0.000498713	0.00389712	0.00171095	0.0268777	0.00829496	0.127714	0.0151951	0.0260709	0.0166578	0.0246131	0.00129415	0.0319984	0.0175366	0.0215545	0.034992	0.0239134	0.0299525	0.0389556	0.0340303	0.000413422	0.00675294	0.00121286	0.000400754	0.0156625	0.0262224	0.0143455	0.010845	0.0811516	0.00335948	0.0139017	0.0214564	0.0323847	0.00322117	0.0123886	0.032071	0.0450829	0.02851	0.0510606	0.00841232	0.0343057	0.0649987	0.00678707	0.0336951	0.0543089	0.109764	0.340431	0.714499	1.39958	2.93745	9.11048	1.597566	0.000709113	0.0373972	0.0080654	0.0077809	0.00907623	0.000617104	0.00988863	0.00574854	0.00788423	0.00853121	0.0083403	0.015557	0.0107991	0.00517886	0.00759283	0.0105065	0.00872133	0.0263676	0.00608559	0.0181094	0.00208673	0.00391681	0.00624768	0.00133569	0.0118456	0.00145274	0.0122976	0.0104005	0.00829884	0.00221835	0.0121653	0.00110204	0.00698001	0.0165064	0.00778248	0.0122175	0.00302365	0.0125255	0.002955	0.00129477	0.00507372	0.0110741	0.000116588	0.00659151	0.0329987	0.0377424	0.0191538	0.00515367	0.0578093	0.000217438	0.00169914	0.000745972	0.0117186	0.00361659	0.0556833	0.00662504	0.0113669	0.0072628	0.0107313	0.000564247	0.0139512	0.00764592	0.00939775	0.0152565	0.0104262	0.0130592	0.0169846	0.0148372	0.000180252	0.00294428	0.000528806	0.000174728	0.00682882	0.011433	0.00625462	0.00472841	0.035382	0.00146473	0.00606113	0.00935496	0.0141197	0.00140443	0.0054014	0.0139829	0.0196561	0.0124303	0.0222624	0.00366776	0.0149572	0.0283394	0.00295915	0.014691	0.0236786	2.293584
9756	-1382.545	-1544.016	161.4705	0.000672233	0.100179	0.0428618	0.0172527	0.00846481	0.00284824	0.0123111	0.0218535	0.00489776	0.0316265	0.00574858	0.00895129	0.0159316	0.0117575	0.0368679	0.00753503	0.020032	0.0343964	0.0217232	0.0175278	0.000527516	0.0140792	0.0141168	0.0070857	0.0263671	0.0142917	0.000742235	0.0041695	0.0132278	0.0167795	0.00756959	0.00096489	0.00887943	0.0212133	0.0171072	0.0135809	0.00553429	0.053576	0.00183036	0.00388333	0.00217179	0.0245531	0.00363128	0.0048404	0.0294213	0.0729578	0.00674887	0.0364764	0.0640146	0.0148003	0.000705569	0.00026037	0.0348024	0.0035792	0.0960556	0.00359159	0.0311016	0.00496596	0.014096	0.0173999	0.0046958	0.0136831	0.0101839	0.0516294	0.00277136	0.0226315	0.040946	0.00620275	0.000172516	0.0119428	0.0161834	0.00163982	0.0242921	0.00417923	0.0159036	0.0346924	0.0646385	0.0155723	0.00199944	0.00772544	0.00277999	0.00656728	0.00101831	0.00540861	0.0252134	0.0209717	0.0139985	0.0024451	0.0166958	0.051178	0.00553133	0.00688407	0.0128268	0.0681466	0.269816	0.664513	1.50486	3.70623	14.6742	1.942231	0.000405364	0.0604088	0.0258462	0.0104036	0.00510438	0.00171752	0.00742373	0.0131779	0.0029534	0.0190712	0.00346646	0.00539773	0.00960695	0.00708993	0.0222318	0.00454371	0.0120795	0.0207414	0.0130994	0.0105695	0.000318098	0.00848991	0.00851258	0.00427276	0.0158997	0.00861805	0.000447577	0.00251426	0.0079765	0.0101182	0.00456455	0.00058184	0.0053544	0.0127919	0.0103158	0.00818946	0.00333724	0.032307	0.00110373	0.00234169	0.00130961	0.0148058	0.0021897	0.00291882	0.0177414	0.0439944	0.00406965	0.0219957	0.0386015	0.00892474	0.000425466	0.000157006	0.0209862	0.0021583	0.0579227	0.00216577	0.0187546	0.00299453	0.00850005	0.0104923	0.00283162	0.00825107	0.00614102	0.0311331	0.00167116	0.0136471	0.0246909	0.00374033	0.000104029	0.00720164	0.00975876	0.000988829	0.0146484	0.00252013	0.00959006	0.0209199	0.0389778	0.00939025	0.00120568	0.00465853	0.00167637	0.00396014	0.000614054	0.00326145	0.0152039	0.0126462	0.00844128	0.00147442	0.0100677	0.0308609	0.00333545	0.00415117	0.00773472	1.658343
9792	-1373.791	-1535.031	161.24	0.00383597	0.0944393	0.00543959	0.00580751	0.00131352	0.0134312	0.0200347	0.0200308	0.00334021	0.0312433	0.00664083	0.0421705	0.0417285	0.00432134	0.0192056	0.036351	0.0122138	0.0544037	0.0156282	0.0568887	0.00472387	0.0253348	0.0145503	0.0055514	0.0275481	0.00685501	0.0038881	0.0117286	0.0252351	0.00983813	0.00991179	0.00140519	0.0168488	0.0108686	0.017553	0.0139355	0.0149357	0.0460585	0.00343533	0.00130832	0.00563165	0.0226388	0.00201552	0.0107613	0.0680068	0.0694564	0.0290057	0.00941579	0.14384	0.0145559	0.00776648	0.00599779	0.0266714	0.0070644	0.120746	0.00701366	0.00289348	0.0061273	0.00443125	0.0173645	0.00341452	0.0263795	0.0189936	0.000517325	0.0154948	0.0190683	0.0184156	0.0145439	0.00804122	0.0182028	0.0105431	0.0340739	0.00554281	0.00721136	0.01663	0.0278085	0.0451358	0.0268422	0.0206275	0.00267432	0.00917881	0.0222061	0.00666394	0.00732359	0.0236731	0.0254352	0.0216523	0.0148444	0.00905371	0.0494291	0.0035541	0.0176917	0.0419072	0.0858799	0.302034	0.688315	1.45282	3.31088	11.6442	1.774994	0.00198327	0.048827	0.00281237	0.0030026	0.000679118	0.00694422	0.0103583	0.0103563	0.00172696	0.0161534	0.00343344	0.021803	0.0215745	0.00223422	0.00992969	0.0187942	0.00631477	0.0281278	0.00808008	0.0294126	0.00244233	0.0130986	0.00752281	0.00287018	0.0142429	0.00354418	0.00201022	0.00606391	0.013047	0.00508651	0.0051246	0.00072651	0.00871118	0.00561928	0.00907523	0.00720492	0.00772207	0.0238132	0.00177613	0.00067643	0.00291167	0.0117047	0.00104206	0.00556383	0.0351609	0.0359104	0.0149965	0.00486815	0.0743683	0.00752567	0.00401542	0.00310098	0.0137897	0.00365243	0.062428	0.0036262	0.00149598	0.00316794	0.00229104	0.00897781	0.00176538	0.0136387	0.00982006	0.000267467	0.0080111	0.00985871	0.00952121	0.00751947	0.00415747	0.00941121	0.00545101	0.0176169	0.00286574	0.00372842	0.00859804	0.0143776	0.0233361	0.0138779	0.0106648	0.00138268	0.00474563	0.011481	0.00344539	0.00378644	0.0122395	0.0131505	0.0111947	0.00767487	0.00468095	0.0255558	0.00183754	0.00914698	0.0216669	1.934161
9828	-1372.249	-1534.013	161.7635	0.00777161	0.0399919	0.0241582	0.0118157	0.00510012	0.00986564	0.00728047	0.00988603	0.00378054	0.0242426	0.00501027	0.0278465	0.0130427	0.00840798	0.0114268	0.0028146	0.0177757	0.0826534	0.00851442	0.0290828	0.00283331	0.0344033	0.00607396	0.00256961	0.0371815	0.00266076	0.000724207	0.00554625	0.00630388	0.0106585	0.0185338	0.00140309	0.00477262	0.0180938	0.00861122	0.0068593	0.00936494	0.02543	0.0022381	0.00201452	0.00683736	0.0209094	0.00257454	0.00687418	0.0171052	0.0472376	0.0230014	0.0178188	0.0775541	0.00462922	0.00704594	0.00176593	0.0251733	0.0145807	0.0691597	0.0090097	0.0115299	0.0012808	8.66576e-05	0.00976201	0.000125813	0.00240487	0.0117807	0.00508905	0.00184999	0.0172855	0.0249245	0.00535631	0.0166092	0.0156005	0.0138168	0.00134828	0.00979207	0.0286496	0.0144217	0.0165017	0.0548941	0.0140071	0.0310592	0.000822564	0.000811631	0.03251	0.00125314	0.00200644	0.0271929	0.0158343	0.00193052	0.0050793	0.00946068	0.0230239	0.00454552	0.0123258	0.0138648	0.0596196	0.252787	0.651134	1.53578	3.9559	16.773	2.038888	0.00568574	0.0292582	0.0176742	0.00864439	0.00373127	0.00721774	0.00532642	0.00723266	0.00276586	0.017736	0.00366553	0.0203726	0.00954208	0.00615131	0.00835989	0.00205918	0.0130048	0.0604696	0.00622919	0.0212771	0.00207286	0.0251696	0.00444373	0.00187994	0.0272021	0.00194663	0.000529833	0.00405766	0.00461194	0.00779782	0.0135594	0.0010265	0.00349167	0.0132375	0.0063	0.00501829	0.00685143	0.0186047	0.0016374	0.00147383	0.00500224	0.0152974	0.00188354	0.00502918	0.0125143	0.0345592	0.0168279	0.0130363	0.0567389	0.00338675	0.00515484	0.00129196	0.0184169	0.0106673	0.0505975	0.00659153	0.00843535	0.000937037	6.33991e-05	0.00714193	9.20454e-05	0.00175942	0.00861877	0.00372317	0.00135346	0.0126462	0.0182348	0.00391869	0.0121514	0.0114134	0.0101084	0.000986407	0.00716392	0.0209602	0.0105509	0.0120727	0.0401608	0.0102476	0.022723	0.000601791	0.000593792	0.0237845	0.000916804	0.00146792	0.0198944	0.0115845	0.00141237	0.00371604	0.00692147	0.0168444	0.00332552	0.00901761	0.0101435	1.36686
9864	-1380.589	-1542.371	161.7825	0.00638219	0.116375	0.0210687	0.0229162	0.00777905	0.00307127	0.010636	0.0084582	0.0013278	0.0206888	0.0183089	0.0127338	0.00607658	0.0248753	0.0272729	0.00328108	0.00885472	0.0332906	0.00570839	0.0261265	0.00642785	0.0351397	0.00111832	0.00612057	0.0184563	0.00694104	0.0122543	0.0156984	0.00442897	0.018218	0.0279281	0.00472764	0.0140539	0.0220715	0.00638211	0.0145566	0.0159113	0.0227157	0.0110228	0.00452667	0.0126117	0.0122519	0.00493702	0.0099725	0.0258347	0.0127086	0.0143341	0.0126162	0.0247816	0.0385407	0.0060749	0.00407354	0.0191716	0.0182922	0.0130772	0.00738063	0.00444331	0.00398058	0.0148109	0.0104181	0.00847209	0.0210943	0.00871795	0.0440405	0.0364404	0.057178	0.0344469	0.00798	0.0174659	0.00716161	0.0756283	0.0151647	0.00350318	0.00980079	0.0213954	0.00576603	0.00600672	0.0110217	0.0200659	0.00627155	0.00259786	0.0236215	0.00621272	0.000222577	0.00577507	0.0331145	0.0432152	0.0169201	0.0115839	0.00670084	0.0049223	0.00291761	0.00596619	0.0785915	0.289249	0.679089	1.47256	3.45723	12.724	1.83912	0.00423886	0.077293	0.0139932	0.0152203	0.00516662	0.00203985	0.00706414	0.00561769	0.000881887	0.0137409	0.0121602	0.00845742	0.00403589	0.0165215	0.0181139	0.0021792	0.00588105	0.0221106	0.00379135	0.0173525	0.00426919	0.0233388	0.000742755	0.0040651	0.0122581	0.00461004	0.00813893	0.0104265	0.00294159	0.0120999	0.018549	0.00313996	0.00933417	0.0146592	0.00423882	0.00966805	0.0105678	0.0150871	0.00732105	0.00300649	0.00837633	0.00813739	0.00327903	0.00662345	0.0171587	0.00844068	0.0095203	0.00837931	0.0164593	0.0255976	0.00403477	0.00270553	0.0127332	0.0121492	0.00868551	0.004902	0.00295112	0.00264379	0.00983696	0.0069194	0.00562692	0.0140102	0.00579021	0.0292504	0.0242027	0.037976	0.0228786	0.00530009	0.0116004	0.00475654	0.0502301	0.010072	0.00232671	0.0065094	0.0142102	0.00382963	0.00398949	0.00732027	0.0133272	0.00416538	0.00172542	0.0156887	0.00412631	0.000147829	0.00383563	0.0219937	0.0287023	0.0112378	0.00769371	0.0044505	0.00326925	0.00193779	0.00396257	1.505636
9900	-1388.961	-1549.605	160.6437	0.0336709	0.084695	0.0844637	0.0291348	0.0172932	0.00257588	0.0192031	0.0342986	0.0034939	0.0638245	0.0129229	0.00561626	0.0184921	0.0147818	0.0564881	0.00105133	0.0150328	0.0402143	0.0209142	0.0500878	0.00754464	0.0412669	0.00842556	0.00516462	0.0366313	0.016648	0.0112159	0.0281562	0.0045495	0.0466628	0.025596	0.0166095	0.0186076	0.0420023	0.0150366	0.0186516	0.0149663	0.0221076	0.0129083	0.00268811	0.0450395	0.0335149	0.0162012	0.0071974	0.044697	0.0573538	0.0470833	0.0365865	0.0396933	0.106466	0.0414814	0.00208793	0.0403863	0.0569949	0.0136731	0.00575817	0.00421762	0.0284636	0.0197692	0.0383474	0.00337439	0.0283353	0.0021337	0.061608	0.0339372	0.0900538	0.0202226	0.0500485	0.0348486	0.00436376	0.0830451	0.00633193	0.0149883	0.05349	0.0242248	0.00891386	0.0118401	0.0259695	0.03562	0.00385644	0.0239482	0.0425674	0.0283824	0.00279149	0.013188	0.0417117	0.0184694	0.0218474	0.0297523	0.00328477	0.0102805	0.0071684	0.0435719	0.148461	0.394451	0.748096	1.33673	2.53517	6.73578	1.379206	0.0130869	0.0329184	0.0328285	0.0113238	0.00672133	0.00100117	0.00746368	0.0133308	0.00135797	0.0248067	0.00502275	0.00218287	0.00718734	0.00574523	0.0219552	0.000408619	0.00584282	0.0156301	0.00812874	0.0194676	0.00293237	0.0160392	0.00327476	0.00200733	0.0142375	0.00647059	0.00435929	0.0109435	0.00176825	0.0181364	0.00994839	0.00645563	0.0072322	0.0163251	0.00584426	0.00724933	0.00581694	0.00859258	0.00501705	0.00104479	0.0175055	0.0130262	0.00629693	0.00279741	0.0173724	0.0222917	0.0182999	0.0142201	0.0154276	0.04138	0.0161226	0.000811516	0.0156969	0.0221522	0.00531434	0.00223803	0.00163926	0.011063	0.00768368	0.0149045	0.00131152	0.0110131	0.000829305	0.0239452	0.0131904	0.0350012	0.00785992	0.0194523	0.0135446	0.00169606	0.0322771	0.00246103	0.00582551	0.02079	0.00941545	0.00346455	0.00460189	0.0100936	0.0138444	0.00149888	0.00930794	0.0165447	0.0110314	0.00108497	0.00512579	0.0162121	0.0071785	0.00849142	0.0115638	0.00127669	0.00399574	0.00278614	0.0169351	2.572877
9936	-1389.926	-1550.271	160.3448	0.0531149	0.121939	0.0129675	0.0105742	0.00349928	0.00676368	0.022158	0.0189139	0.00504389	0.0516627	0.0181607	0.0205565	0.0214103	0.00933409	0.0229174	0.0123803	0.0264404	0.0356916	0.0222518	0.043118	0.0111386	0.0233259	0.00648535	0.00287845	0.0201961	0.0138838	0.0181569	0.0158838	0.026643	0.0258474	0.0311154	0.0131436	0.0196084	0.0509021	0.0524004	0.0114607	0.0288674	0.0648411	0.0222989	0.0123379	0.0122328	0.0491458	0.011942	0.0154501	0.0458671	0.0872506	0.022372	0.0989311	0.0363783	0.0892694	0.0151476	0.0109007	0.0954829	0.0189154	0.0309164	0.00369891	0.00273009	0.00100448	0.0264873	0.0134316	0.00368504	0.0309401	0.0336204	0.105652	0.0547495	0.0349625	0.0389259	0.0317139	0.044588	0.00514894	0.0971058	0.00887803	0.0566187	0.0481147	0.00482484	0.00381404	0.00197122	0.0668223	0.0106174	0.0230265	0.0744629	0.0136705	0.00451724	0.00921023	0.00622085	0.0375595	0.027811	0.0258262	0.0244764	0.00336327	0.019406	0.00595084	0.0213584	0.124102	0.361437	0.727972	1.37368	2.76673	8.05791	1.508794	0.0198376	0.0455425	0.00484318	0.00394931	0.00130693	0.00252614	0.00827568	0.00706407	0.00188382	0.0192953	0.00678277	0.00767756	0.00799644	0.00348615	0.0085593	0.00462384	0.0098751	0.0133303	0.00831074	0.016104	0.00416011	0.00871187	0.00242218	0.00107506	0.00754294	0.00518539	0.00678135	0.00593237	0.00995077	0.00965364	0.0116211	0.00490892	0.00732346	0.0190112	0.0195708	0.00428041	0.0107816	0.0242172	0.0083283	0.00460801	0.00456876	0.0183552	0.00446016	0.00577038	0.0171307	0.0325868	0.00835562	0.0369493	0.0135867	0.0333408	0.00565741	0.00407124	0.0356615	0.00706462	0.0115468	0.00138149	0.00101965	0.000375159	0.0098926	0.00501649	0.00137631	0.0115557	0.0125567	0.0394596	0.0204481	0.013058	0.0145382	0.0118447	0.016653	0.00192305	0.0362676	0.00331581	0.0211463	0.0179701	0.00180201	0.00142449	0.000736221	0.0249571	0.00396544	0.00860007	0.0278108	0.00510573	0.00168712	0.00343989	0.00232339	0.0140279	0.010387	0.00964571	0.00914159	0.00125613	0.00724787	0.00222255	0.00797705	2.677482
9972	-1375.981	-1537.525	161.5439	0.00340803	0.0599928	0.010085	0.0422249	0.000936868	0.00512313	0.00728758	0.0107991	0.0020548	0.0178389	0.0163544	0.0147969	0.0161901	0.0038201	0.0149536	0.00294084	0.00687739	0.0202714	0.0187632	0.0437337	0.00686781	0.0156374	0.00332457	0.00784178	0.0158417	0.0200707	0.00211499	0.00131928	0.0165096	0.0201388	0.00802168	0.00733883	0.00116807	0.0160753	0.00539716	0.0123054	0.00400721	0.011092	0.00994238	0.0048818	0.00315469	0.0222221	0.0037951	0.00804379	0.0256893	0.120745	0.0300763	0.0373208	0.143616	0.0118846	0.00282618	0.0158223	0.0156595	0.00842021	0.0718903	0.0118929	0.00116918	0.00938827	0.0268475	0.0280234	0.0113686	0.00791448	0.00100243	0.000709655	0.0106625	0.0140448	0.021313	0.00521875	0.0246729	0.0084026	0.00592181	0.00657933	0.0219782	0.0193808	0.0127355	0.00819418	0.0334033	0.0100624	0.0323181	0.0098007	0.0104771	0.0283334	0.0036029	0.0079305	0.0120499	0.0293636	0.00292051	0.0155424	0.00657779	0.0230494	0.0145432	0.000159444	0.0198404	0.0610165	0.255658	0.653433	1.53038	3.91147	16.389	2.022142	0.00220312	0.0387823	0.00651947	0.0272963	0.000605638	0.00331185	0.00471105	0.00698104	0.00132832	0.0115319	0.0105723	0.00956548	0.0104661	0.0024695	0.00966675	0.00190111	0.00444589	0.0131045	0.0121295	0.0282716	0.00443969	0.0101088	0.00214917	0.00506932	0.0102409	0.0129747	0.00136723	0.00085285	0.0106726	0.0130187	0.00518561	0.00474418	0.000755097	0.0103919	0.00348899	0.00795485	0.00259046	0.0071704	0.00642725	0.00315584	0.00203935	0.0143654	0.00245334	0.0051999	0.0166068	0.0780554	0.0194428	0.024126	0.0928403	0.00768281	0.00182698	0.0102283	0.0101231	0.00544324	0.0464735	0.00768818	0.000755815	0.00606904	0.0173556	0.0181157	0.00734921	0.00511631	0.000648023	0.000458757	0.00689278	0.00907926	0.0137778	0.00337366	0.0159498	0.00543186	0.00382815	0.0042532	0.0142078	0.0125287	0.00823283	0.00529713	0.0215935	0.00650486	0.0208921	0.00633566	0.00677293	0.0183161	0.0023291	0.00512667	0.00778966	0.0189821	0.00188796	0.0100474	0.00425221	0.0149003	0.00940148	0.000103073	0.0128258	1.546911
10008	-1381.812	-1543.051	161.2393	0.0243798	0.0804374	0.0252439	0.0196074	0.0238321	0.00784075	0.0110859	0.0239895	0.0110759	0.0377539	0.0374435	0.0100364	0.0316323	0.006493	0.0333665	0.000142434	0.0132192	0.0200179	0.00954236	0.0349954	0.00391436	0.0140587	0.00560595	0.0233658	0.0174151	0.0195885	0.00459639	0.0204253	0.0056709	0.0179229	0.0140167	0.00299586	0.00554831	0.0275198	0.00526591	0.00825137	0.0152358	0.0752637	0.00241216	0.0049515	0.00695238	0.021418	0.0238111	0.00660987	0.0307821	0.121011	0.0312648	0.0156044	0.0212992	0.0169244	0.00341816	0.00413782	0.0224508	0.0142633	0.102861	0.0122545	0.00351627	0.00386974	0.0316223	0.0419334	0.0192066	0.00661339	0.000983535	0.0219829	0.0180019	0.0566177	0.00979096	0.0344739	0.00636528	0.0184039	0.011637	0.0201988	0.0345418	0.000995851	0.0253317	0.0237618	0.0699943	0.0220006	0.0224295	0.00674703	0.0331369	0.0323305	0.00613358	0.00920074	0.00569597	0.0145457	0.0161873	0.0366975	0.019329	0.0407756	0.0123864	0.00476264	0.0239343	0.0937797	0.315279	0.697593	1.4335	3.1718	10.6633	1.711365	0.0123295	0.0406792	0.0127665	0.00991594	0.0120525	0.00396526	0.00560644	0.0121321	0.00560135	0.0190931	0.0189361	0.00507565	0.0159972	0.00328367	0.0168743	7.20327e-05	0.00668527	0.0101236	0.00482581	0.017698	0.00197959	0.00710982	0.00283507	0.0118167	0.00880724	0.00990639	0.00232451	0.0103296	0.00286791	0.00906407	0.00708859	0.00151508	0.00280592	0.0139175	0.0026631	0.00417292	0.00770514	0.0380627	0.00121989	0.0025041	0.00351599	0.0108316	0.0120419	0.00334278	0.0155673	0.0611982	0.0158114	0.00789153	0.0107715	0.00855908	0.00172865	0.0020926	0.0113539	0.00721333	0.0520193	0.0061974	0.00177827	0.00195702	0.0159922	0.0212068	0.00971324	0.00334455	0.000497398	0.0111173	0.00910399	0.028633	0.00495153	0.0174343	0.00321908	0.00930733	0.00588513	0.010215	0.0174686	0.000503627	0.0128109	0.0120169	0.0353979	0.0111262	0.0113431	0.00341214	0.0167582	0.0163503	0.00310191	0.00465304	0.0028806	0.00735613	0.00818632	0.0185588	0.00977517	0.0206212	0.00626411	0.00240859	0.0121042	1.97736
10044	-1382.329	-1543.877	161.548	0.0334889	0.107234	0.0345157	0.0143497	0.0100604	0.00550538	0.00438473	0.0147725	0.0150316	0.0424804	0.0143469	0.00356857	0.0177315	0.00929715	0.0298319	0.000138906	0.00606346	0.0221223	0.0189598	0.0418207	0.00150469	0.016057	0.00495445	0.0126006	0.0114906	0.014315	0.0148438	0.00368055	0.0174783	0.0165481	0.00889852	0.00309199	0.0262975	0.024195	0.0117364	0.00196206	0.00797908	0.035386	0.00520057	0.00321753	0.0153498	0.0371349	0.00379137	0.00504403	0.0266528	0.0468408	0.0209683	0.0448748	0.0355895	0.0288191	0.00754717	0.0188942	0.0308716	0.0108837	0.0844811	0.0149316	0.000998014	0.0133756	0.0196611	0.0156167	0.00868395	0.0162274	0.00857761	0.0216288	0.00961073	0.0372609	0.0205328	0.0482772	0.00841432	0.028688	0.00577373	0.0113637	0.013064	2.63461e-05	0.0132969	0.0183683	0.0378636	0.0240173	0.0203467	0.0117013	0.00421205	0.0473563	0.0272015	0.00802687	0.00474761	0.0102527	0.0302827	0.015851	0.00603203	0.0303994	0.00103936	0.012177	0.0319973	0.0930581	0.314093	0.696774	1.43519	3.18377	10.746	1.716949	0.0189979	0.0608328	0.0195804	0.00814042	0.00570714	0.00312315	0.00248741	0.0083803	0.00852725	0.0240987	0.00813885	0.00202441	0.0100589	0.00527418	0.0169233	7.87998e-05	0.00343974	0.0125497	0.0107557	0.0237244	0.000853597	0.00910894	0.00281061	0.00714821	0.00651849	0.00812075	0.00842072	0.00208794	0.00991527	0.00938757	0.00504804	0.00175405	0.0149183	0.0137256	0.00665791	0.00111306	0.00452645	0.0200741	0.00295023	0.00182527	0.00870777	0.0210662	0.00215081	0.00286143	0.0151199	0.0265723	0.0118951	0.025457	0.0201896	0.0163488	0.00428143	0.0107185	0.0175131	0.00617424	0.0479252	0.00847054	0.000566163	0.00758785	0.0111535	0.00885921	0.00492632	0.00920563	0.00486599	0.0122698	0.00545207	0.0211377	0.0116481	0.0273871	0.00477336	0.0162744	0.00327538	0.00644653	0.00741105	1.49459e-05	0.0075432	0.0104202	0.0214796	0.0136247	0.0115425	0.00663802	0.00238945	0.0268647	0.0154311	0.00455356	0.00269327	0.00581627	0.0171791	0.0089921	0.00342191	0.0172453	0.000589616	0.00690789	0.0181518	1.762768
